asset,dst_region,year,region,technology,installed,capacity
104,Western,2059,Western,HYD_LS,2020,50.78650000000
104,Western,2060,Western,HYD_LS,2020,50.78650000000
104,Western,2064,Western,HYD_LS,2020,50.78650000000
104,Western,2065,Western,HYD_LS,2020,50.78650000000
104,Western,2069,Western,HYD_LS,2020,50.78650000000
104,Western,2070,Western,HYD_LS,2020,50.78650000000
104,Western,2084,Western,HYD_LS,2020,50.78650000000
104,Western,2085,Western,HYD_LS,2020,50.78650000000
104,Western,2089,Western,HYD_LS,2020,50.78650000000
104,Western,2090,Western,HYD_LS,2020,50.78650000000
106,Western,2025,Western,OC_GAS,2020,181.07850000000
106,Western,2030,Western,OC_GAS,2020,43.58840000000
106,Western,2035,Western,OC_GAS,2020,32.38430000000
106,Western,2040,Western,OC_GAS,2020,31.08500000000
107,Western,2025,Western,OC_OIL,2020,16.19750000000
107,Western,2030,Western,OC_OIL,2020,4.45480000000
107,Western,2035,Western,OC_OIL,2020,0.81680000000
108,Western,2025,Western,ON_WIND,2020,41.85330000000
108,Western,2030,Western,ON_WIND,2020,41.85330000000
108,Western,2035,Western,ON_WIND,2020,41.85330000000
108,Western,2040,Western,ON_WIND,2020,25.16450000000
109,Western,2025,Western,PV_GND,2020,144.90980000000
109,Western,2030,Western,PV_GND,2020,143.01770000000
109,Western,2035,Western,PV_GND,2020,143.01770000000
109,Western,2040,Western,PV_GND,2020,142.90600000000
109,Western,2045,Western,PV_GND,2020,4.24600000000
109,Western,2049,Western,PV_GND,2020,0.84920000000
110,Western,2025,Western,PV_SSG,2020,48.69910000000
110,Western,2030,Western,PV_SSG,2020,48.69910000000
110,Western,2035,Western,PV_SSG,2020,48.69910000000
110,Western,2040,Western,PV_SSG,2020,48.69910000000
110,Western,2045,Western,PV_SSG,2020,19.34100000000
110,Western,2049,Western,PV_SSG,2020,3.86820000000
